rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
21,6pG7BhVaL6o5Yo6ba8y7Nf,Lost All Control,Seether,Johnny’s Favs and a Few Deep Cuts,currently_listening,106.00,144.00,88.00,25.00,31.00,7B,1,2026-09-14T07:30:55.343Z,https://open.spotify.com/track/6pG7BhVaL6o5Yo6ba8y7Nf
22,6xI8wwjVEd2k60famFnqNX,The Riders of Red Hook (Legends Never Die),Des Rocs,To Hell and Back,currently_listening,105.00,135.00,96.00,21.00,18.00,4B,1,2026-09-14T07:30:55.414Z,https://open.spotify.com/track/6xI8wwjVEd2k60famFnqNX
23,2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,Soundgarden,Superunknown (Deluxe Edition),currently_listening,105.00,133.00,83.00,35.00,15.00,2B,1,2026-09-14T07:30:55.416Z,https://open.spotify.com/track/2EoOZnxNgtmZaD8uUmz2nD
24,7jPR6AIduH9HW5ggKTipWg,Overlap,Catfish and the Bottlemen,The Balance,currently_listening,112.00,135.00,81.00,33.00,21.00,3A,1,2026-09-14T07:30:55.367Z,https://open.spotify.com/track/7jPR6AIduH9HW5ggKTipWg
25,7w57O4o0xCTn9YpKuaPZDd,The Great Beyond,R.E.M.,In Time: The Best Of R.E.M. 1988-2003,currently_listening,110.00,126.00,75.00,33.00,18.00,6B,1,2026-09-14T07:30:55.374Z,https://open.spotify.com/track/7w57O4o0xCTn9YpKuaPZDd
26,1I0HP5h8Gkc5BbO27u7xUj,Black Hole Sun,Brandi Carlile,A Rooster Says,currently_listening,107.00,124.00,74.00,28.00,22.00,6A,1,2026-09-14T07:30:55.416Z,https://open.spotify.com/track/1I0HP5h8Gkc5BbO27u7xUj
27,5WBC810TFCRBPvxFJ792ed,Oceans,The Blue Stones,Hidden Gems,currently_listening,120.00,122.00,59.00,36.00,27.00,3B,1,2026-09-14T07:30:55.412Z,https://open.spotify.com/track/5WBC810TFCRBPvxFJ792ed
28,46i6oWlLNJVhUPaRnWX6v0,Upside,Porch Light,Navy Blue,currently_listening,88.00,127.00,60.00,50.00,17.00,11A,1,2026-09-14T07:30:55.402Z,https://open.spotify.com/track/46i6oWlLNJVhUPaRnWX6v0
29,5yuzTsgXe97MkNVNHtHic1,Lion,Saint Mesa,Lion,currently_listening,86.00,107.00,50.00,25.00,32.00,11A,1,2026-09-14T07:30:55.352Z,https://open.spotify.com/track/5yuzTsgXe97MkNVNHtHic1
30,1nFtiJxYdhtFfFtfXBv06s,Something In The Way,Nirvana,Nevermind (Remastered),currently_listening,105.00,70.00,20.00,43.00,7.00,4B,1,2026-09-14T07:30:55.375Z,https://open.spotify.com/track/1nFtiJxYdhtFfFtfXBv06s
