rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
112,5piZxrb8wpeYFr9gVcwfZl,Picking Dragons’ Pockets,Modest Mouse,An Eraser And A Maze,currently_listening,180.00,201.00,76.00,54.00,71.00,1B,1,2026-08-30T09:14:52.929Z,https://open.spotify.com/track/5piZxrb8wpeYFr9gVcwfZl
113,7fa34IepKo01jV34GTMxQC,Third Side of the Moon,Modest Mouse,An Eraser And A Maze,currently_listening,171.00,180.00,71.00,48.00,61.00,12B,1,2026-08-30T09:14:52.862Z,https://open.spotify.com/track/7fa34IepKo01jV34GTMxQC
114,27QCaXOhT6qY0NT6tv5IZ6,Bukowski,Modest Mouse,Good News For People Who Love Bad News,currently_listening,130.00,155.00,41.00,62.00,52.00,4B,1,2026-08-30T09:14:52.890Z,https://open.spotify.com/track/27QCaXOhT6qY0NT6tv5IZ6
115,4ToYlykhwpW98KtMIGnWQK,Ocean Breathes Salty,Modest Mouse,Good News For People Who Love Bad News,currently_listening,95.00,236.00,96.00,65.00,75.00,9B,1,2026-08-30T09:14:52.890Z,https://open.spotify.com/track/4ToYlykhwpW98KtMIGnWQK
116,5jJ69cMDMC0aeWPjZo6VP2,Lampshades on Fire,Modest Mouse,Strangers to Ourselves,currently_listening,190.00,223.00,90.00,53.00,80.00,6A,1,2026-08-30T09:14:52.891Z,https://open.spotify.com/track/5jJ69cMDMC0aeWPjZo6VP2
117,6Tg01shiUHr2dAqBpX2fs0,Shit in Your Cut,Modest Mouse,Strangers to Ourselves,currently_listening,75.00,185.00,64.00,62.00,59.00,6A,1,2026-08-30T09:14:52.891Z,https://open.spotify.com/track/6Tg01shiUHr2dAqBpX2fs0
118,0Fe3WxeO6lZZxj7ytvbDUh,Dashboard,Modest Mouse,We Were Dead Before The Ship Even Sank,currently_listening,136.00,250.00,90.00,64.00,96.00,10A,1,2026-08-30T09:14:52.892Z,https://open.spotify.com/track/0Fe3WxeO6lZZxj7ytvbDUh
119,5BzQvpJt4C90POnaTNaToM,Fire It Up,Modest Mouse,We Were Dead Before The Ship Even Sank,currently_listening,172.00,202.00,70.00,63.00,69.00,9B,1,2026-08-30T09:14:52.892Z,https://open.spotify.com/track/5BzQvpJt4C90POnaTNaToM
120,55N59YgXzLKyVKrqfnTjJV,Parting of the Sensory,Modest Mouse,We Were Dead Before The Ship Even Sank,currently_listening,130.00,226.00,95.00,59.00,72.00,8A,1,2026-08-30T09:14:52.891Z,https://open.spotify.com/track/55N59YgXzLKyVKrqfnTjJV
121,12zTAaSqarMOoH8qTOSnbo,Rotten Fruit,"Modest Mouse,pkpkpkpk",An Eraser And A Maze,currently_listening,108.00,217.00,77.00,69.00,71.00,9A,1,2026-08-30T09:14:52.929Z,https://open.spotify.com/track/12zTAaSqarMOoH8qTOSnbo
122,0EdMqiKs9LKXhspeQhl4RZ,Time is Running Out,Muse,Absolution,currently_listening,118.00,175.00,89.00,54.00,32.00,8A,1,2026-08-30T09:14:52.878Z,https://open.spotify.com/track/0EdMqiKs9LKXhspeQhl4RZ
123,0c4IEciLCDdXEhhKxj4ThA,Madness,Muse,The 2nd Law,currently_listening,180.00,114.00,42.00,50.00,22.00,6B,1,2026-08-30T09:14:52.879Z,https://open.spotify.com/track/0c4IEciLCDdXEhhKxj4ThA
124,4VqPOruhp5EdPBeR92t6lQ,Uprising,Muse,The Resistance,currently_listening,128.00,192.00,91.00,60.00,41.00,10B,1,2026-08-30T09:14:52.878Z,https://open.spotify.com/track/4VqPOruhp5EdPBeR92t6lQ
125,7vZ9v4c0ft0ro30awMw32V,Cryogen,Muse,The Wow! Signal,currently_listening,133.00,185.00,96.00,39.00,50.00,9B,1,2026-08-30T09:14:52.879Z,https://open.spotify.com/track/7vZ9v4c0ft0ro30awMw32V
126,2ssHVnC8IEkQouNXfPDfAe,Hexagons,Muse,The Wow! Signal,currently_listening,141.00,123.00,80.00,18.00,25.00,9A,1,2026-08-30T09:14:52.879Z,https://open.spotify.com/track/2ssHVnC8IEkQouNXfPDfAe
127,1Ic9pKxGSJGM0LKeqf6lGe,All Apologies,Nirvana,In Utero,currently_listening,113.00,144.00,63.00,45.00,36.00,3B,1,2026-08-30T09:14:52.909Z,https://open.spotify.com/track/1Ic9pKxGSJGM0LKeqf6lGe
