rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
1,0jrRDpGv6FFizspjJJoH5i,10:15 Saturday Night - 2005 Remaster,The Cure,Three Imaginary Boys,currently_listening,175.00,146.00,44.00,66.00,36.00,8B,1,2026-09-14T07:51:29.461Z,https://open.spotify.com/track/0jrRDpGv6FFizspjJJoH5i
2,3ieDOGcOqVxScs2VZBzidt,Learning to Fly,Pink Floyd,A Momentary Lapse of Reason,currently_listening,167.00,148.00,56.00,44.00,48.00,8B,1,2026-09-14T07:51:29.480Z,https://open.spotify.com/track/3ieDOGcOqVxScs2VZBzidt
3,5xquYn2sr3uEcyuKU9BmCJ,Walk All Over You,AC/DC,Highway to Hell,currently_listening,162.00,151.00,87.00,23.00,41.00,11B,1,2026-09-14T07:51:29.400Z,https://open.spotify.com/track/5xquYn2sr3uEcyuKU9BmCJ
4,7txxAtOMwLLnQTpKeBL6bp,Mother,Danzig,Danzig,currently_listening,148.00,147.00,76.00,37.00,34.00,10A,1,2026-09-14T07:51:29.477Z,https://open.spotify.com/track/7txxAtOMwLLnQTpKeBL6bp
5,0wokCRaKD0zPNhMRXAgVsr,Ordinary World,Duran Duran,Duran Duran,currently_listening,140.00,152.00,65.00,47.00,40.00,12A,1,2026-09-14T07:51:29.454Z,https://open.spotify.com/track/0wokCRaKD0zPNhMRXAgVsr
6,75AhlGB9aFWTxDfbmbdiCH,Cut My Hair,The Who,Quadrophenia (Super Deluxe Edition),currently_listening,139.00,137.00,49.00,47.00,41.00,8B,1,2026-09-14T07:51:29.459Z,https://open.spotify.com/track/75AhlGB9aFWTxDfbmbdiCH
7,4ZuC5MfGjRQs3pZtPxqMYP,Shadowplay - 2007 Remaster,Joy Division,Unknown Pleasures (Collector's Edition),currently_listening,145.00,131.00,76.00,43.00,12.00,11B,1,2026-09-14T07:51:29.463Z,https://open.spotify.com/track/4ZuC5MfGjRQs3pZtPxqMYP
8,52m7IQitPjIy1PrULHhS9F,Wanted Dead Or Alive,Bon Jovi,Slippery When Wet (Deluxe Edition),currently_listening,150.00,131.00,80.00,25.00,26.00,9B,1,2026-09-14T07:51:29.471Z,https://open.spotify.com/track/52m7IQitPjIy1PrULHhS9F
9,2claYrMjdarDxaKBO7ppTG,We Do What We're Told (Milgram's 37) - 2012 Remaster,Peter Gabriel,So (25th Anniversary Deluxe Edition),currently_listening,151.00,112.00,39.00,50.00,23.00,10B,1,2026-09-14T07:51:29.432Z,https://open.spotify.com/track/2claYrMjdarDxaKBO7ppTG
10,7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - Remastered 2011,Queen,A Night At The Opera (Deluxe Remastered Version),currently_listening,144.00,102.00,40.00,39.00,23.00,5A,1,2026-09-14T07:51:29.396Z,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
11,2hitsKa8SthKhRJBXUHbIv,Our House,"Crosby, Stills, Nash & Young",Deja Vu,currently_listening,140.00,118.00,21.00,59.00,38.00,11B,1,2026-09-14T07:51:29.464Z,https://open.spotify.com/track/2hitsKa8SthKhRJBXUHbIv
12,0cKk8BKEi7zXbdrYdyqBP5,Behind Blue Eyes,The Who,Who's Next (Deluxe Edition),currently_listening,127.00,135.00,62.00,39.00,34.00,9A,1,2026-09-14T07:51:29.465Z,https://open.spotify.com/track/0cKk8BKEi7zXbdrYdyqBP5
13,6lp7cHPQtQyBlpOj0Uzs7B,Silver Rainbow - 2007 Remaster,Genesis,Genesis (2007 Remaster),currently_listening,102.00,174.00,88.00,50.00,36.00,7B,1,2026-09-14T07:51:29.421Z,https://open.spotify.com/track/6lp7cHPQtQyBlpOj0Uzs7B
14,436yrzQWA32vb1sTZKXg9r,Witchy Woman - 2013 Remaster,Eagles,Eagles (2013 Remaster),currently_listening,99.00,171.00,57.00,56.00,58.00,7A,1,2026-09-14T07:51:29.476Z,https://open.spotify.com/track/436yrzQWA32vb1sTZKXg9r
15,3buvRn4CDX86EO9LHTITGn,Heartbreaker - Remaster,Led Zeppelin,Led Zeppelin II (Remaster),currently_listening,97.00,167.00,73.00,38.00,56.00,10B,1,2026-09-14T07:51:29.403Z,https://open.spotify.com/track/3buvRn4CDX86EO9LHTITGn
16,16x9viSmRS3PII71Pdeowc,Roll with the Changes,REO Speedwagon,"You Can Tune a Piano, But You Can't Tuna Fish",currently_listening,91.00,175.00,90.00,20.00,65.00,8B,1,2026-09-14T07:51:29.466Z,https://open.spotify.com/track/16x9viSmRS3PII71Pdeowc
17,3KhF2YiNpJvGpfiCW45R6D,Runnin' with the Devil - 2015 Remaster,Van Halen,Van Halen (Remastered),currently_listening,96.00,179.00,90.00,47.00,42.00,1A,1,2026-09-14T07:51:29.451Z,https://open.spotify.com/track/3KhF2YiNpJvGpfiCW45R6D
18,2EMmHEhCZSMMEM85HTFJvj,My Generation,The Who,My Generation (50th Anniversary / Super Deluxe),currently_listening,96.00,182.00,84.00,33.00,65.00,5A,1,2026-09-14T07:51:29.460Z,https://open.spotify.com/track/2EMmHEhCZSMMEM85HTFJvj
19,6m3yuXdLzDTgwJ1y1VnNaH,I Don't Remember,Peter Gabriel,Peter Gabriel 3: Melt (Remastered Version),currently_listening,116.00,215.00,85.00,73.00,57.00,3B,1,2026-09-14T07:51:29.434Z,https://open.spotify.com/track/6m3yuXdLzDTgwJ1y1VnNaH
20,1orVKbp6vqtfAPOmvRofVq,Rock'n Me,Steve Miller Band,Fly Like An Eagle,currently_listening,122.00,217.00,58.00,70.00,89.00,12B,1,2026-09-14T07:51:29.486Z,https://open.spotify.com/track/1orVKbp6vqtfAPOmvRofVq
21,1KBuhAHzia2qoD4u6YhvER,Stiff Upper Lip,AC/DC,Stiff Upper Lip,currently_listening,124.00,215.00,85.00,59.00,71.00,9B,1,2026-09-14T07:51:29.443Z,https://open.spotify.com/track/1KBuhAHzia2qoD4u6YhvER
22,2TofEeQobQ9YoK7EFds698,You Give Love A Bad Name,Bon Jovi,Slippery When Wet (Deluxe Edition),currently_listening,123.00,231.00,96.00,54.00,81.00,5A,1,2026-09-14T07:51:29.472Z,https://open.spotify.com/track/2TofEeQobQ9YoK7EFds698
23,72ahyckBJfTigJCFCviVN7,Don't Bring Me Down,Electric Light Orchestra,Discovery,currently_listening,116.00,232.00,87.00,64.00,81.00,10B,1,2026-09-14T07:51:29.486Z,https://open.spotify.com/track/72ahyckBJfTigJCFCviVN7
24,2lvM9dA12IIqBVU2aF5MaV,Looking For Someone,Genesis,Trespass,currently_listening,163.00,89.00,31.00,31.00,27.00,2B,1,2026-09-14T07:51:29.421Z,https://open.spotify.com/track/2lvM9dA12IIqBVU2aF5MaV
