rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
1,23sgFrguc8l77dr0IFhsNg,SHE GOT A COWBOY ON A LASSO,Boots & Beers,SHE GOT A COWBOY ON A LASSO,currently_listening,133.00,159.00,67.00,59.00,33.00,10B,1,2026-08-31T04:50:38.374Z,https://open.spotify.com/track/23sgFrguc8l77dr0IFhsNg
2,1XjHRolIXL2M1EEOUsGGR4,cowboy like me,Taylor Swift,evermore,currently_listening,128.00,163.00,52.00,60.00,51.00,8B,1,2026-08-31T04:50:38.357Z,https://open.spotify.com/track/1XjHRolIXL2M1EEOUsGGR4
3,5H9h29GQs6zrhOuu1BKZIc,No Angels,Samantha Fish,Belle of the West,currently_listening,132.00,168.00,66.00,64.00,38.00,7B,1,2026-08-31T04:50:38.369Z,https://open.spotify.com/track/5H9h29GQs6zrhOuu1BKZIc
4,6yggZbtgrxPNwWOs06cS8L,Bury My Bones,Whiskey Myers,Whiskey Myers,currently_listening,128.00,174.00,66.00,54.00,54.00,10B,1,2026-08-31T04:50:38.361Z,https://open.spotify.com/track/6yggZbtgrxPNwWOs06cS8L
5,0BUxYYHPvkYOOGgX4aI2W4,Ain’t In Kansas Anymore,Miranda Lambert,Twisters: The Album,currently_listening,126.00,174.00,70.00,56.00,48.00,3B,1,2026-08-31T04:50:38.344Z,https://open.spotify.com/track/0BUxYYHPvkYOOGgX4aI2W4
6,33aow0AcXYvT1FoWNzMcqN,Lil Bit (feat. Florida Georgia Line),"Nelly,Florida Georgia Line",Heartland,currently_listening,120.00,181.00,69.00,71.00,41.00,9A,1,2026-08-31T04:50:38.354Z,https://open.spotify.com/track/33aow0AcXYvT1FoWNzMcqN
7,6cumvBZMlyO9aO4OjTDFZ2,Let It Burn,Shaboozey,"Where I've Been, Isn't Where I'm Going",currently_listening,119.00,166.00,72.00,66.00,28.00,6B,1,2026-08-31T04:50:38.334Z,https://open.spotify.com/track/6cumvBZMlyO9aO4OjTDFZ2
8,4wszHgvhXYlN2Io813hLQ1,The Well,Marcus King,El Dorado,currently_listening,121.00,163.00,57.00,58.00,48.00,11B,1,2026-08-31T04:50:38.363Z,https://open.spotify.com/track/4wszHgvhXYlN2Io813hLQ1
9,2UDARQiksl207HcSduDpov,LEVII'S JEANS,"Beyoncé,Post Malone",COWBOY CARTER,currently_listening,116.00,152.00,43.00,76.00,33.00,3B,1,2026-08-31T04:50:38.349Z,https://open.spotify.com/track/2UDARQiksl207HcSduDpov
10,60XKXfrjh0qhAHw4QfNO6j,Just Because I'm a Woman,Dolly Parton,Just Because I'm A Woman,currently_listening,105.00,142.00,27.00,60.00,55.00,3B,1,2026-08-31T04:50:38.379Z,https://open.spotify.com/track/60XKXfrjh0qhAHw4QfNO6j
