rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
55,5M4cvsIfpAIzFcFHtDvcb3,Romance,"Ex:Re,Josephine Stephenson,12 Ensemble",Ex:Re with 12 Ensemble,skip_for_now,58.00,42.00,18.00,12.00,12.00,11B,2,2026-07-18T01:43:52.508Z,https://open.spotify.com/track/5M4cvsIfpAIzFcFHtDvcb3
56,622oH8Sm9hZaR9wiLracO1,The Dazzler,"Ex:Re,Josephine Stephenson,12 Ensemble",Ex:Re with 12 Ensemble,skip_for_now,134.00,47.00,16.00,20.00,11.00,11B,2,2026-07-18T01:43:52.508Z,https://open.spotify.com/track/622oH8Sm9hZaR9wiLracO1
57,634BbZtRlgkpWZIX3ytEbi,Too Sad,"Ex:Re,Josephine Stephenson,12 Ensemble",Ex:Re with 12 Ensemble,skip_for_now,113.00,38.00,8.00,26.00,4.00,12A,2,2026-07-18T01:43:52.509Z,https://open.spotify.com/track/634BbZtRlgkpWZIX3ytEbi
58,5BgjyxVWI11cH36rzCIkh9,Where the Time Went,"Ex:Re,Josephine Stephenson,12 Ensemble",Ex:Re with 12 Ensemble,skip_for_now,97.00,80.00,19.00,40.00,21.00,3B,2,2026-07-18T01:43:52.506Z,https://open.spotify.com/track/5BgjyxVWI11cH36rzCIkh9
59,56Wj9lMKPQD2pRJyabYiez,Cold Light,Fenech-Soler,Cold Light,skip_for_now,112.00,155.00,80.00,54.00,21.00,10A,2,2026-07-18T04:37:59.932Z,https://open.spotify.com/track/56Wj9lMKPQD2pRJyabYiez
60,06KTcf9q6ef0rEYPgjOKl3,In the Shadows,Foreign Air,In the Shadows,skip_for_now,116.00,151.00,76.00,60.00,15.00,8B,2,2026-07-18T05:17:43.556Z,https://open.spotify.com/track/06KTcf9q6ef0rEYPgjOKl3
61,7EiZI6JVHllARrX9PUvAdX,Low Life,"Future,The Weeknd",EVOL,skip_for_now,144.00,115.00,33.00,72.00,10.00,4B,2,2026-07-18T05:17:43.625Z,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX
62,2cKBRXAja8JIgF2gSmrMke,Life Itself,Glass Animals,Life Itself,skip_for_now,112.00,199.00,62.00,70.00,67.00,3B,2,2026-07-18T04:37:59.910Z,https://open.spotify.com/track/2cKBRXAja8JIgF2gSmrMke
63,1yshfaUkaAletecfWFVgtS,Gooey - Gilligan Moss Remix,"Glass Animals,Gilligan Moss",Remixes,skip_for_now,110.00,140.00,70.00,58.00,12.00,10A,2,2026-07-12T23:50:21.016Z,https://open.spotify.com/track/1yshfaUkaAletecfWFVgtS
64,3CSFlbSdp8AFjEn66eYlPt,Always & Forever,Grace Mitchell,Design,skip_for_now,127.00,206.00,79.00,58.00,69.00,3A,2,2026-07-18T04:51:26.373Z,https://open.spotify.com/track/3CSFlbSdp8AFjEn66eYlPt
65,0LSzBkkQZZkwV656r6etLg,Bury Me Face Down,grandson,Bury Me Face Down,skip_for_now,142.00,118.00,63.00,39.00,16.00,12A,2,2026-07-18T04:37:59.900Z,https://open.spotify.com/track/0LSzBkkQZZkwV656r6etLg
66,7EbsWLCPQ9pjpQf6hYmKYi,Hostage,Griffin Oskar,Hostage,skip_for_now,121.00,175.00,54.00,71.00,50.00,8B,2,2026-07-18T04:37:59.930Z,https://open.spotify.com/track/7EbsWLCPQ9pjpQf6hYmKYi
67,2BBb3UMJBNlofpC25pbSp4,Call Me In The Afternoon,Half Moon Run,Spotify Sessions,skip_for_now,89.00,207.00,95.00,51.00,61.00,3B,2,2026-07-18T04:51:26.363Z,https://open.spotify.com/track/2BBb3UMJBNlofpC25pbSp4
68,5M6rPUAupuapjfHUy1W11Z,Holy Water,Hembree,Holy Water,skip_for_now,140.00,165.00,82.00,48.00,35.00,4A,2,2026-07-18T04:37:59.884Z,https://open.spotify.com/track/5M6rPUAupuapjfHUy1W11Z
69,1IqFh00G2kvvMm8pRMpehA,Me and Bobby McGee,Janis Joplin,Pearl (Legacy Edition),skip_for_now,93.00,155.00,46.00,43.00,66.00,10B,2,2026-07-19T22:57:52.899Z,https://open.spotify.com/track/1IqFh00G2kvvMm8pRMpehA
70,2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,"JAŸ-Z,Alicia Keys",The Blueprint 3,skip_for_now,174.00,226.00,96.00,49.00,81.00,1B,2,2026-07-19T22:57:52.910Z,https://open.spotify.com/track/2igwFfvr1OAGX9SKDCPBwO
71,637A7SaHyjxQEHyUMb30hx,Off That,"JAŸ-Z,Drake",The Blueprint 3,skip_for_now,111.00,230.00,93.00,56.00,81.00,3B,2,2026-07-19T22:57:52.909Z,https://open.spotify.com/track/637A7SaHyjxQEHyUMb30hx
72,1auxYwYrFRqZP7t3s7w4um,Ni**as In Paris,"JAŸ-Z,Kanye West",Watch The Throne,skip_for_now,140.00,243.00,86.00,79.00,78.00,3B,2,2026-07-18T05:20:01.149Z,https://open.spotify.com/track/1auxYwYrFRqZP7t3s7w4um
73,14I61w6cyYUHiV2n28IYdP,Otis,"JAŸ-Z,Kanye West,Otis Redding",Watch The Throne,skip_for_now,95.00,181.00,63.00,75.00,43.00,6A,2,2026-07-19T22:57:52.913Z,https://open.spotify.com/track/14I61w6cyYUHiV2n28IYdP
74,0un6V0wfo3eTYOfYeMF8cC,Tonight I Feel Like Kafka,Jealous of the Birds,Parma Violets,skip_for_now,116.00,136.00,30.00,71.00,35.00,3A,2,2026-07-18T04:37:59.891Z,https://open.spotify.com/track/0un6V0wfo3eTYOfYeMF8cC
75,5QEQzpnXj0eNkgiBFX1C7g,Simple & Sweet,Jon Bellion,Simple & Sweet,skip_for_now,76.00,152.00,36.00,46.00,70.00,2B,2,2026-07-18T04:51:26.376Z,https://open.spotify.com/track/5QEQzpnXj0eNkgiBFX1C7g
76,4y3OI86AEP6PQoDE6olYhO,Sucker,Jonas Brothers,Sucker,skip_for_now,138.00,252.00,73.00,84.00,95.00,12A,2,2026-07-18T05:17:43.562Z,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
77,722tgOgdIbNe3BEyLnejw4,Black Skinhead,Kanye West,Yeezus,skip_for_now,130.00,191.00,81.00,77.00,33.00,3B,2,2026-07-18T05:17:43.625Z,https://open.spotify.com/track/722tgOgdIbNe3BEyLnejw4
