rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
1,1TV4lMxAi2EjmiDpyzYZHi,Seduce & Scheme (RAP SH!T: Soundtrack From The Max Original Series),"Shawna & Mia,Raedio","RAP SH!T (Soundtrack: From The Max Original Series, S1)",currently_listening,108.00,196.00,65.00,92.00,39.00,3B,1,2026-09-14T08:34:26.702Z,https://open.spotify.com/track/1TV4lMxAi2EjmiDpyzYZHi
2,1i4JlWqVDl8nG8lL6ybjuN,Ramalama (Bang Bang),Róisín Murphy,Ruby Blue,currently_listening,107.00,200.00,66.00,82.00,52.00,11B,1,2026-09-14T08:34:26.662Z,https://open.spotify.com/track/1i4JlWqVDl8nG8lL6ybjuN
3,1w7cgGZR86yWz1pA2puVJD,HEATED,Beyoncé,RENAISSANCE,currently_listening,111.00,202.00,73.00,79.00,50.00,3B,1,2026-09-14T08:34:26.607Z,https://open.spotify.com/track/1w7cgGZR86yWz1pA2puVJD
4,4foA1v3lrbL0nG1unF5aYX,Talk To Me,Peaches,I Feel Cream,currently_listening,118.00,206.00,56.00,95.00,55.00,2B,1,2026-09-14T08:34:26.650Z,https://open.spotify.com/track/4foA1v3lrbL0nG1unF5aYX
5,1IfGOnXoMBkiKC9xljlSfa,Jealous Type,Doja Cat,Jealous Type,currently_listening,120.00,207.00,86.00,66.00,55.00,7A,1,2026-09-14T08:34:26.606Z,https://open.spotify.com/track/1IfGOnXoMBkiKC9xljlSfa
6,0LSLM0zuWRkEYemF7JcfEE,Technologic,Daft Punk,Human After All,currently_listening,127.00,196.00,52.00,81.00,63.00,11B,1,2026-09-14T08:34:26.653Z,https://open.spotify.com/track/0LSLM0zuWRkEYemF7JcfEE
7,5IYWdpFJAeKLggc7B8xtJm,Gang Bang,Madonna,MDNA (Deluxe Version),currently_listening,127.00,181.00,71.00,82.00,28.00,3A,1,2026-09-14T08:34:26.600Z,https://open.spotify.com/track/5IYWdpFJAeKLggc7B8xtJm
8,709ZIqPHyFOpx2QdjmeWAM,Dracula,Tame Impala,Dracula,currently_listening,115.00,176.00,73.00,42.00,61.00,2A,1,2026-09-14T08:34:26.537Z,https://open.spotify.com/track/709ZIqPHyFOpx2QdjmeWAM
9,2gGCt2yXxDxDITx19sxwJJ,"We Bad, We Know","ZOI,Byfox","We Bad, We Know",currently_listening,112.00,174.00,59.00,74.00,41.00,9B,1,2026-09-14T08:34:26.649Z,https://open.spotify.com/track/2gGCt2yXxDxDITx19sxwJJ
10,14OxJlLdcHNpgsm4DRwDOB,Habits (Stay High),Tove Lo,Queen Of The Clouds,currently_listening,110.00,173.00,65.00,73.00,35.00,7B,1,2026-09-14T08:34:26.680Z,https://open.spotify.com/track/14OxJlLdcHNpgsm4DRwDOB
11,6393yGahSJ9slVdOwSxOVR,Pink Pony Club,Chappell Roan,The Rise and Fall of a Midwest Princess,currently_listening,107.00,177.00,65.00,61.00,51.00,2B,1,2026-09-14T08:34:26.561Z,https://open.spotify.com/track/6393yGahSJ9slVdOwSxOVR
12,4prEPl61C8qZpeo3IkYSMl,Sleepyhead,Passion Pit,Manners,currently_listening,106.00,183.00,72.00,57.00,54.00,4B,1,2026-09-14T08:34:26.655Z,https://open.spotify.com/track/4prEPl61C8qZpeo3IkYSMl
13,4mFcwFOlSCxp6hjemRXwpd,hurt my feelings,Tate McRae,THINK LATER,currently_listening,98.00,177.00,83.00,67.00,27.00,10B,1,2026-09-14T08:34:26.564Z,https://open.spotify.com/track/4mFcwFOlSCxp6hjemRXwpd
14,3tJ4y2Zqx6gM9xOAuFfsSF,Cool Girl,Tove Lo,Lady Wood,currently_listening,102.00,163.00,72.00,67.00,24.00,8A,1,2026-09-14T08:34:26.679Z,https://open.spotify.com/track/3tJ4y2Zqx6gM9xOAuFfsSF
15,1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,Bad Bunny,Un Verano Sin Ti,currently_listening,107.00,156.00,72.00,65.00,19.00,4A,1,2026-09-14T08:34:26.528Z,https://open.spotify.com/track/1IHWl5LamUGEuP4ozKQSXZ
16,5FYaSV8TLF7qvonB1BDOw0,ROBBERY (feat. Doechii),"A$AP Rocky,Doechii",Don't Be Dumb,currently_listening,98.00,150.00,49.00,47.00,54.00,3B,1,2026-09-14T08:34:26.643Z,https://open.spotify.com/track/5FYaSV8TLF7qvonB1BDOw0
17,3JA9Jsuxr4xgHXEawAdCp4,Just Can’t Get Enough,Black Eyed Peas,The Beginning,currently_listening,94.00,155.00,63.00,66.00,26.00,5A,1,2026-09-14T08:34:26.593Z,https://open.spotify.com/track/3JA9Jsuxr4xgHXEawAdCp4
18,32fSZSbxeVoiZShMQKLc6Z,My Kink Is Karma,Chappell Roan,The Rise and Fall of a Midwest Princess,currently_listening,87.00,158.00,60.00,56.00,42.00,10B,1,2026-09-14T08:34:26.562Z,https://open.spotify.com/track/32fSZSbxeVoiZShMQKLc6Z
19,3IaAYtmN8T0YIYVqnxNnVz,Bad Guy,Eminem,The Marshall Mathers LP2 (Deluxe),currently_listening,83.00,165.00,80.00,50.00,35.00,8B,1,2026-09-14T08:34:26.556Z,https://open.spotify.com/track/3IaAYtmN8T0YIYVqnxNnVz
20,6r7OMeYPFYoSQA6LmnNkL1,Scarred,Kevin Rudolf,In The City,currently_listening,85.00,169.00,79.00,53.00,37.00,3B,1,2026-09-14T08:34:26.627Z,https://open.spotify.com/track/6r7OMeYPFYoSQA6LmnNkL1
21,0rFpcfF0YfvFUYsl99Bw9d,Soundtrack 2 My Life,Kid Cudi,Man On The Moon: The End Of Day (Deluxe),currently_listening,86.00,168.00,76.00,48.00,44.00,8A,1,2026-09-14T08:34:26.550Z,https://open.spotify.com/track/0rFpcfF0YfvFUYsl99Bw9d
22,5X3ahLXhOw16BR09GjYPUT,Rehab,Rihanna,Good Girl Gone Bad: Reloaded,currently_listening,80.00,179.00,79.00,60.00,40.00,3B,1,2026-09-14T08:34:26.624Z,https://open.spotify.com/track/5X3ahLXhOw16BR09GjYPUT
23,6wN4nT2qy3MQc098yL3Eu9,Deuces (feat. Tyga & Kevin McCall),"Chris Brown,Tyga,Kevin McCall",F.A.M.E. (Expanded Edition),currently_listening,74.00,165.00,74.00,69.00,22.00,3B,1,2026-09-14T08:34:26.635Z,https://open.spotify.com/track/6wN4nT2qy3MQc098yL3Eu9
24,4Dk7CcI9nY3TG5A6tLGyJU,Hornz,3OH!3,3OH!3,currently_listening,75.00,156.00,65.00,43.00,48.00,8B,1,2026-09-14T08:34:26.567Z,https://open.spotify.com/track/4Dk7CcI9nY3TG5A6tLGyJU
25,0Epl79nHvdyTdZRAiWpJah,REVOFEV,Kid Cudi,Man On The Moon II: The Legend Of Mr. Rager,currently_listening,69.00,153.00,54.00,61.00,38.00,10A,1,2026-09-14T08:34:26.537Z,https://open.spotify.com/track/0Epl79nHvdyTdZRAiWpJah
26,2XQKestqcKNAxnmo5hh3Yo,These Worries,"Kid Cudi,Mary J. Blige",Man On The Moon II: The Legend Of Mr. Rager,currently_listening,88.00,137.00,61.00,57.00,19.00,1B,1,2026-09-14T08:34:26.538Z,https://open.spotify.com/track/2XQKestqcKNAxnmo5hh3Yo
27,4g5eopb54XIaV2ciooY3St,SWIM,BTS,ARIRANG,currently_listening,94.00,140.00,71.00,53.00,16.00,11A,1,2026-09-14T08:34:26.675Z,https://open.spotify.com/track/4g5eopb54XIaV2ciooY3St
28,6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),"Chris Brown,Drake",Indigo,currently_listening,93.00,129.00,45.00,70.00,14.00,12A,1,2026-09-14T08:34:26.640Z,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
