rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
1,3stOygN0I7CIvkEB2LJGbv,Survival,Eminem,The Marshall Mathers LP2 (Deluxe),currently_listening,176.00,180.00,90.00,46.00,44.00,10B,1,2026-07-12T00:44:27.605Z,https://open.spotify.com/track/3stOygN0I7CIvkEB2LJGbv
2,660u9agQuREtEDmETVWSts,Three Imaginary Boys - 2005 Remaster,The Cure,Three Imaginary Boys (Deluxe Edition),currently_listening,170.00,171.00,63.00,60.00,48.00,10A,1,2026-07-12T01:23:47.269Z,https://open.spotify.com/track/660u9agQuREtEDmETVWSts
3,4B0cJGASxVICLW2AsBZhiE,LABOUR - the cacophony,Paris Paloma,LABOUR (the cacophony),currently_listening,168.00,161.00,79.00,53.00,29.00,10A,1,2026-07-12T01:01:26.723Z,https://open.spotify.com/track/4B0cJGASxVICLW2AsBZhiE
4,50GOcJ4oPhKmUxcdiqWBqx,Hell Nah,Rainbow Kitten Surprise,bones,currently_listening,170.00,160.00,72.00,48.00,40.00,3B,1,2026-07-12T01:10:39.237Z,https://open.spotify.com/track/50GOcJ4oPhKmUxcdiqWBqx
5,0jrRDpGv6FFizspjJJoH5i,10:15 Saturday Night - 2005 Remaster,The Cure,Three Imaginary Boys,currently_listening,175.00,146.00,44.00,66.00,36.00,8B,1,2026-07-12T01:01:01.270Z,https://open.spotify.com/track/0jrRDpGv6FFizspjJJoH5i
6,6kkeV4q6GJscwNcpdjwApo,Black Out Days - Leo Justi Remix,"Phantogram,Danny Brown,Leo Justi",Black Out Days (Leo Justi Remix),currently_listening,194.00,172.00,86.00,47.00,39.00,9B,1,2026-07-12T00:38:43.631Z,https://open.spotify.com/track/6kkeV4q6GJscwNcpdjwApo
7,0yfNXxlyXdmP0ue1iJijx1,Come Undone,Duran Duran,Duran Duran,currently_listening,174.00,204.00,79.00,54.00,71.00,4B,1,2026-07-12T00:41:35.815Z,https://open.spotify.com/track/0yfNXxlyXdmP0ue1iJijx1
8,6TjjZllUyDPIBiFuHZSVtm,Grinding Halt - 2005 Remaster,The Cure,Three Imaginary Boys,currently_listening,173.00,211.00,74.00,71.00,66.00,11A,1,2026-07-12T01:24:00.216Z,https://open.spotify.com/track/6TjjZllUyDPIBiFuHZSVtm
9,2PnlsTsOTLE5jnBnNe2K0A,The Emptiness Machine,Linkin Park,The Emptiness Machine,currently_listening,184.00,215.00,87.00,47.00,81.00,9B,1,2026-07-12T00:59:20.587Z,https://open.spotify.com/track/2PnlsTsOTLE5jnBnNe2K0A
