packet_index,slot,seed_track_id,track_id,tier,name,artists,album,bpm,mood_score,key_step,distance,spotify_url
66,2,5wU6jk9kxYzFGUpeE6T2Q5,4eFiL1kZWXqacJhdhrsONv,maybe,This Is Us,Backstreet Boys,This Is Us,134.000,169.000,1,0.158420,https://open.spotify.com/track/4eFiL1kZWXqacJhdhrsONv
66,3,5wU6jk9kxYzFGUpeE6T2Q5,6xpDh0dXrkVp0Po1qrHUd8,maybe,Adam's Song,blink-182,Enema Of The State,136.000,168.000,1,0.255891,https://open.spotify.com/track/6xpDh0dXrkVp0Po1qrHUd8
66,4,5wU6jk9kxYzFGUpeE6T2Q5,003FTlCpBTM4eSqYSWPv4H,maybe,"Swing, Swing",The All-American Rejects,The All-American Rejects,128.000,159.000,1,0.338480,https://open.spotify.com/track/003FTlCpBTM4eSqYSWPv4H
67,1,1TYqrI2JRi6QssuRMTh2iy,1TYqrI2JRi6QssuRMTh2iy,maybe,All I Need,Lloyd,All I Need,126.000,151.000,1,0.000000,https://open.spotify.com/track/1TYqrI2JRi6QssuRMTh2iy
67,2,1TYqrI2JRi6QssuRMTh2iy,0LdIVAcALGjlmKnwN36WMg,maybe,Fall Back,Lithe,Fall Back / Selfish Game,126.000,149.000,1,0.064555,https://open.spotify.com/track/0LdIVAcALGjlmKnwN36WMg
67,3,1TYqrI2JRi6QssuRMTh2iy,7jSyWNuHjjwJXr1SQCCAhB,maybe,Hurricane,Thirty Seconds To Mars,This Is War,125.000,156.000,1,0.172455,https://open.spotify.com/track/7jSyWNuHjjwJXr1SQCCAhB
67,4,1TYqrI2JRi6QssuRMTh2iy,5Ut5dDKfBUCMsWQbc3Lgyi,maybe,Holiest,"Glass Animals,Tei Shi",Gooey,132.000,164.000,1,0.555964,https://open.spotify.com/track/5Ut5dDKfBUCMsWQbc3Lgyi
68,1,28iw1FqJf6Vnfl2Fcu9rBh,28iw1FqJf6Vnfl2Fcu9rBh,maybe,Same Old Blues,Phantogram,Three,122.000,152.000,1,0.000000,https://open.spotify.com/track/28iw1FqJf6Vnfl2Fcu9rBh
68,2,28iw1FqJf6Vnfl2Fcu9rBh,1R7EfuL60uDJSvGndrH7Np,maybe,16 Years,Phantogram,Nightlife,120.000,148.000,1,0.173864,https://open.spotify.com/track/1R7EfuL60uDJSvGndrH7Np
68,3,28iw1FqJf6Vnfl2Fcu9rBh,4sK96UnGx3NjBaqvfTG2dm,maybe,Too Close,Alex Clare,The Lateness Of The Hour,126.000,158.000,1,0.304432,https://open.spotify.com/track/4sK96UnGx3NjBaqvfTG2dm
68,4,28iw1FqJf6Vnfl2Fcu9rBh,1kxeWHF9PrCVZHvVskv8lg,maybe,Love Lockdown,Kanye West,808s & Heartbreak,120.000,139.000,1,0.429556,https://open.spotify.com/track/1kxeWHF9PrCVZHvVskv8lg
69,1,5JqMWnxVKjJZ2NNOEux46S,5JqMWnxVKjJZ2NNOEux46S,maybe,Punkrocker,"Teddybears,Iggy Pop",Soft Machine (U.S. Version),142.000,166.000,1,0.000000,https://open.spotify.com/track/5JqMWnxVKjJZ2NNOEux46S
