rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
47,3TP8KZt9tJGyeBRVyDysp9,Better If Worse,"HAFFWAY,Matt Maeson",Better If Worse (with Matt Maeson),currently_listening,124.00,183.00,81.00,54.00,48.00,11A,1,2026-07-14T03:38:16.155Z,https://open.spotify.com/track/3TP8KZt9tJGyeBRVyDysp9
48,4G8gkOterJn0Ywt6uhqbhp,Radioactive,Imagine Dragons,Night Visions,currently_listening,136.00,147.00,78.00,45.00,24.00,11B,1,2026-07-20T02:25:00.142Z,https://open.spotify.com/track/4G8gkOterJn0Ywt6uhqbhp
49,3nEotpBFeXq0OJstuHzwDP,God Needs The Devil,Jonah Kagen,God Needs The Devil,currently_listening,81.00,137.00,53.00,55.00,29.00,8A,1,2026-07-14T03:37:24.651Z,https://open.spotify.com/track/3nEotpBFeXq0OJstuHzwDP
50,5fbQCQt91LsVgXusFS0CCD,Disorder - 2007 Remaster,Joy Division,Unknown Pleasures (Collector's Edition),currently_listening,85.00,186.00,80.00,32.00,74.00,3A,1,2026-07-14T03:43:21.667Z,https://open.spotify.com/track/5fbQCQt91LsVgXusFS0CCD
51,2rbDhOo9Fh61Bbu23T2qCk,Always Remember Us This Way,Lady Gaga,A Star Is Born Soundtrack (Without Dialogue),currently_listening,130.00,134.00,50.00,55.00,29.00,8B,1,2026-07-14T03:19:19.966Z,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
52,0oWraSo5ASJ0h1BEagTyEw,Hold My Hand,Lady Gaga,Hold My Hand (Music From The Motion Picture  Top Gun: Maverick ),currently_listening,148.00,136.00,62.00,52.00,22.00,9B,1,2026-07-14T03:10:38.773Z,https://open.spotify.com/track/0oWraSo5ASJ0h1BEagTyEw
53,6Xxvdy1m9TX9HTxOzQcfuV,Grigio Girls,Lady Gaga,Joanne (Deluxe),currently_listening,128.00,179.00,51.00,74.00,54.00,3B,1,2026-07-14T03:19:34.091Z,https://open.spotify.com/track/6Xxvdy1m9TX9HTxOzQcfuV
54,7dZ1Odmx9jWIweQSatnRqo,Million Reasons,Lady Gaga,Joanne (Deluxe),currently_listening,130.00,124.00,42.00,67.00,15.00,8B,1,2026-07-14T03:10:52.958Z,https://open.spotify.com/track/7dZ1Odmx9jWIweQSatnRqo
55,7Hqig8kp32q2Ire3ECQvWM,Paparazzi,Lady Gaga,The Fame,currently_listening,115.00,185.00,69.00,76.00,40.00,4A,1,2026-07-14T03:20:02.155Z,https://open.spotify.com/track/7Hqig8kp32q2Ire3ECQvWM
56,2VxeLyX666F8uXCJ0dZF8B,Shallow,"Lady Gaga,Bradley Cooper",A Star Is Born Soundtrack,currently_listening,96.00,130.00,39.00,58.00,33.00,9B,1,2026-07-14T03:11:40.300Z,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
57,7so0lgd0zP2Sbgs2d7a1SZ,Die With A Smile,"Lady Gaga,Bruno Mars",MAYHEM,currently_listening,158.00,162.00,60.00,52.00,50.00,11A,1,2026-07-14T03:19:03.941Z,https://open.spotify.com/track/7so0lgd0zP2Sbgs2d7a1SZ
58,0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,Led Zeppelin,Led Zeppelin II (1994 Remaster),currently_listening,90.00,173.00,90.00,41.00,42.00,11B,1,2026-07-20T02:24:59.935Z,https://open.spotify.com/track/0hCB0YR03f6AmQaHbwWDe8
59,60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,Hybrid Theory (Bonus Edition),currently_listening,105.00,182.00,86.00,56.00,40.00,2A,1,2026-07-20T02:25:00.090Z,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
60,2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,Meteora,currently_listening,110.00,157.00,87.00,49.00,21.00,11A,1,2026-07-20T02:25:00.074Z,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h
61,2PnlsTsOTLE5jnBnNe2K0A,The Emptiness Machine,Linkin Park,The Emptiness Machine,currently_listening,184.00,215.00,87.00,47.00,81.00,9B,1,2026-07-20T02:25:00.237Z,https://open.spotify.com/track/2PnlsTsOTLE5jnBnNe2K0A
62,1C1PabZfidunDI3xEj0D0H,Get Happy,Matt Maeson,Get Happy,currently_listening,168.00,164.00,87.00,42.00,35.00,11B,1,2026-07-14T03:40:21.696Z,https://open.spotify.com/track/1C1PabZfidunDI3xEj0D0H
63,2g7gviEeJr6pyxO7G35EWQ,Paradise By the Dashboard Light,Meat Loaf,Bat Out Of Hell,currently_listening,173.00,169.00,87.00,33.00,49.00,10B,2,2026-07-20T02:24:59.949Z,https://open.spotify.com/track/2g7gviEeJr6pyxO7G35EWQ
64,2ph0hzV1kCVhR82E2La4q5,Two Out of Three Ain't Bad,Meat Loaf,Bat Out Of Hell,currently_listening,80.00,156.00,48.00,59.00,49.00,11B,1,2026-07-14T04:09:39.087Z,https://open.spotify.com/track/2ph0hzV1kCVhR82E2La4q5
65,391CwgcBxvUHmEKda2b5In,I'd Do Anything For Love (But I Won't Do That) - Single Edit,Meat Loaf,Bat Out Of Hell II: Back Into Hell,currently_listening,105.00,139.00,67.00,42.00,30.00,10B,1,2026-07-14T04:09:23.199Z,https://open.spotify.com/track/391CwgcBxvUHmEKda2b5In
66,0E5VCfEC70ubAAHfjRasAK,Hot Patootie - Bless My Soul,Meat Loaf,The Rocky Horror Picture Show - Original Soundtrack,currently_listening,163.00,209.00,76.00,47.00,86.00,3B,1,2026-07-14T04:09:42.913Z,https://open.spotify.com/track/0E5VCfEC70ubAAHfjRasAK
67,7fa34IepKo01jV34GTMxQC,Third Side of the Moon,Modest Mouse,An Eraser And A Maze,currently_listening,171.00,180.00,71.00,48.00,61.00,12B,1,2026-07-14T03:41:22.852Z,https://open.spotify.com/track/7fa34IepKo01jV34GTMxQC
68,0Fe3WxeO6lZZxj7ytvbDUh,Dashboard,Modest Mouse,We Were Dead Before The Ship Even Sank,currently_listening,136.00,250.00,90.00,64.00,96.00,10A,1,2026-07-20T02:25:00.172Z,https://open.spotify.com/track/0Fe3WxeO6lZZxj7ytvbDUh
69,3Bclyko7WmwM2oGmKj8sue,I Will Wait,Mumford & Sons,Babel (Deluxe Version),currently_listening,131.00,169.00,76.00,48.00,45.00,3B,1,2026-07-14T02:49:52.648Z,https://open.spotify.com/track/3Bclyko7WmwM2oGmKj8sue
70,3ZQYhvXr4SXcmiWqmEnRS0,Lover of the Light,Mumford & Sons,Babel (Deluxe Version),currently_listening,107.00,135.00,69.00,30.00,36.00,10B,1,2026-07-14T03:51:14.506Z,https://open.spotify.com/track/3ZQYhvXr4SXcmiWqmEnRS0
71,27U4sg4Z7tCnQ55jETIXDA,Where Are You Now,Mumford & Sons,Babel (Deluxe Version),currently_listening,84.00,98.00,34.00,52.00,12.00,12B,1,2026-07-14T03:53:13.584Z,https://open.spotify.com/track/27U4sg4Z7tCnQ55jETIXDA
72,2kXjRzwcTZhGLnVjUud8l3,Little Lion Man,Mumford & Sons,Sigh No More,currently_listening,139.00,147.00,51.00,52.00,44.00,7B,1,2026-07-14T03:48:20.912Z,https://open.spotify.com/track/2kXjRzwcTZhGLnVjUud8l3
