rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
1,5PKnZzkjs2y3WTbIYtv5Fq,Magic Bus - Mono Edit,The Who,The Kids Are Alright,currently_listening,92.00,230.00,95.00,63.00,72.00,9B,2,2026-07-20T02:24:59.924Z,https://open.spotify.com/track/5PKnZzkjs2y3WTbIYtv5Fq
2,1Dr1fXbc2IxaK1Mu8P8Khz,When I Come Around,Green Day,Dookie,currently_listening,98.00,225.00,91.00,53.00,81.00,1B,1,2026-07-20T02:25:00.011Z,https://open.spotify.com/track/1Dr1fXbc2IxaK1Mu8P8Khz
3,42et6fnHCw1HIPSrdPprMl,Semi-Charmed Life,Third Eye Blind,Third Eye Blind,currently_listening,102.00,220.00,86.00,64.00,70.00,9B,1,2026-07-20T02:25:00.021Z,https://open.spotify.com/track/42et6fnHCw1HIPSrdPprMl
4,1LPGwuFgIzbJoShfDdw7MY,Youth,Glass Animals,How To Be A Human Being,currently_listening,96.00,216.00,72.00,65.00,79.00,8A,1,2026-08-29T04:59:10.449Z,https://open.spotify.com/track/1LPGwuFgIzbJoShfDdw7MY
5,5HxpkQqAknfdYLPAYK5i5N,I'm Done Runnin',Samantha Fish,Paper Doll,currently_listening,100.00,201.00,90.00,56.00,55.00,8B,1,2026-08-29T04:59:10.447Z,https://open.spotify.com/track/5HxpkQqAknfdYLPAYK5i5N
6,5aWhs651KYM26HYM16kRdk,The Man,The Killers,Wonderful Wonderful,currently_listening,106.00,207.00,94.00,61.00,52.00,11A,1,2026-08-29T04:59:10.452Z,https://open.spotify.com/track/5aWhs651KYM26HYM16kRdk
7,0z1b34WikhOH9ZxU8QDWcv,One Headlight,The Wallflowers,Bringing Down The Horse,currently_listening,108.00,199.00,54.00,70.00,75.00,10B,1,2026-07-14T03:04:26.288Z,https://open.spotify.com/track/0z1b34WikhOH9ZxU8QDWcv
8,22VHOlVYBqytsrAqV8yXBK,Dial Drunk,"Noah Kahan,Post Malone",Dial Drunk (with Post Malone),currently_listening,112.00,197.00,61.00,67.00,69.00,4B,1,2026-07-14T03:32:47.690Z,https://open.spotify.com/track/22VHOlVYBqytsrAqV8yXBK
9,5gRcv46AMTrosmTOqrOV3Q,Dumb,Nirvana,In Utero,currently_listening,114.00,198.00,40.00,70.00,88.00,2B,1,2026-08-29T04:59:10.454Z,https://open.spotify.com/track/5gRcv46AMTrosmTOqrOV3Q
10,2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,AC/DC,Highway to Hell,currently_listening,116.00,190.00,91.00,57.00,42.00,11A,2,2026-07-20T02:24:59.913Z,https://open.spotify.com/track/2zYzyRzz6pRmhPzyfMEC8s
11,7Hqig8kp32q2Ire3ECQvWM,Paparazzi,Lady Gaga,The Fame,currently_listening,115.00,185.00,69.00,76.00,40.00,4A,1,2026-07-14T03:20:02.155Z,https://open.spotify.com/track/7Hqig8kp32q2Ire3ECQvWM
12,11IzgLRXV7Cgek3tEgGgjw,Under Pressure - Remastered 2011,"Queen,David Bowie",Hot Space (Deluxe Remastered Version),currently_listening,114.00,185.00,71.00,67.00,47.00,10B,1,2026-07-20T02:24:59.963Z,https://open.spotify.com/track/11IzgLRXV7Cgek3tEgGgjw
13,0kMMibKZeDcABgOWqY3LUm,Saints and Sailors,Dashboard Confessional,The Places You Have Come to Fear the Most,currently_listening,112.00,186.00,74.00,66.00,46.00,3B,2,2026-08-29T04:59:10.455Z,https://open.spotify.com/track/0kMMibKZeDcABgOWqY3LUm
14,7tbp39GZvDA0cItgHynVnG,I'm Free,The Who,Tommy,currently_listening,112.00,180.00,73.00,62.00,45.00,10B,1,2026-07-14T04:02:19.272Z,https://open.spotify.com/track/7tbp39GZvDA0cItgHynVnG
15,4nSrvWuCRK5yzY4K5iksAr,Play Nice,Pacific Air,Stop Talking (Spotify Exclusive),currently_listening,109.00,175.00,73.00,61.00,41.00,4B,1,2026-07-20T02:25:00.168Z,https://open.spotify.com/track/4nSrvWuCRK5yzY4K5iksAr
16,2KmSnPWWCIsEomVsKnbE1a,Big Balls,AC/DC,Dirty Deeds Done Dirt Cheap,currently_listening,107.00,167.00,63.00,62.00,42.00,11B,1,2026-07-14T03:31:39.549Z,https://open.spotify.com/track/2KmSnPWWCIsEomVsKnbE1a
17,3bIF9Iee2Xmt8dQ71pUPGF,Just Like a Pill,P!nk,M!ssundaztood,currently_listening,102.00,172.00,78.00,69.00,25.00,11B,1,2026-07-14T03:07:40.243Z,https://open.spotify.com/track/3bIF9Iee2Xmt8dQ71pUPGF
18,3354J49VpkbZJho7Ztdzpw,Jumper - 1998 Edit,Third Eye Blind,Third Eye Blind,currently_listening,91.00,176.00,54.00,60.00,62.00,8B,1,2026-07-20T02:25:00.025Z,https://open.spotify.com/track/3354J49VpkbZJho7Ztdzpw
19,733ncRLzZQT5UtSPg1QmPc,Sober,P!nk,Funhouse (Expanded Edition),currently_listening,91.00,178.00,80.00,61.00,37.00,2B,1,2026-07-14T03:07:06.772Z,https://open.spotify.com/track/733ncRLzZQT5UtSPg1QmPc
20,0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,Led Zeppelin,Led Zeppelin II (1994 Remaster),currently_listening,90.00,173.00,90.00,41.00,42.00,11B,1,2026-07-20T02:24:59.935Z,https://open.spotify.com/track/0hCB0YR03f6AmQaHbwWDe8
21,3jfHclM5oNBSUvuBS7OgPj,Absolution,Switchfoot,Absolution,currently_listening,91.00,168.00,87.00,54.00,27.00,11B,1,2026-07-14T03:38:30.909Z,https://open.spotify.com/track/3jfHclM5oNBSUvuBS7OgPj
22,3Uvx1TO0Kg5HgGPk58lHXv,How's It Going to Be,Third Eye Blind,Third Eye Blind,currently_listening,80.00,172.00,59.00,56.00,57.00,7B,1,2026-07-20T02:25:00.023Z,https://open.spotify.com/track/3Uvx1TO0Kg5HgGPk58lHXv
23,5X3ahLXhOw16BR09GjYPUT,Rehab,Rihanna,Good Girl Gone Bad: Reloaded,currently_listening,80.00,179.00,79.00,60.00,40.00,3B,1,2026-08-29T04:59:10.456Z,https://open.spotify.com/track/5X3ahLXhOw16BR09GjYPUT
24,5fbQCQt91LsVgXusFS0CCD,Disorder - 2007 Remaster,Joy Division,Unknown Pleasures (Collector's Edition),currently_listening,85.00,186.00,80.00,32.00,74.00,3A,1,2026-07-14T03:43:21.667Z,https://open.spotify.com/track/5fbQCQt91LsVgXusFS0CCD
25,04w73SmPfQkkmEpKbcrHOL,Heaven Knows,The Pretty Reckless,Going To Hell (Deluxe Edition),currently_listening,84.00,194.00,82.00,54.00,58.00,10B,1,2026-08-29T04:59:10.451Z,https://open.spotify.com/track/04w73SmPfQkkmEpKbcrHOL
26,6ToM0uwxtPKo9CMpbPGYvM,Break on Through (To the Other Side),The Doors,The Doors,currently_listening,90.00,196.00,75.00,42.00,79.00,11B,2,2026-07-20T02:24:59.932Z,https://open.spotify.com/track/6ToM0uwxtPKo9CMpbPGYvM
27,2v7nHAyV9SyyuAJKX3Ntaj,Cocaine Country Dancing,Paul Cauthen,Room 41,currently_listening,92.00,195.00,58.00,78.00,59.00,10B,1,2026-08-29T04:59:10.448Z,https://open.spotify.com/track/2v7nHAyV9SyyuAJKX3Ntaj
28,5iItYl3Q6wCnKVfpK1uNVf,The Suburbs,Arcade Fire,The Suburbs (Deluxe),currently_listening,118.00,185.00,69.00,62.00,54.00,11A,1,2026-08-29T04:59:10.456Z,https://open.spotify.com/track/5iItYl3Q6wCnKVfpK1uNVf
29,67q8yivDoOPXCYodi1zTix,Glue Myself Shut,Noah Kahan,Cape Elizabeth,currently_listening,73.00,163.00,31.00,62.00,70.00,3B,1,2026-07-14T03:33:53.676Z,https://open.spotify.com/track/67q8yivDoOPXCYodi1zTix
