rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
12,2VxeLyX666F8uXCJ0dZF8B,Shallow,"Lady Gaga,Bradley Cooper",A Star Is Born Soundtrack,currently_listening,96.00,130.00,39.00,58.00,33.00,9B,1,2026-07-14T03:11:40.300Z,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
13,391CwgcBxvUHmEKda2b5In,I'd Do Anything For Love (But I Won't Do That) - Single Edit,Meat Loaf,Bat Out Of Hell II: Back Into Hell,currently_listening,105.00,139.00,67.00,42.00,30.00,10B,1,2026-07-14T04:09:23.199Z,https://open.spotify.com/track/391CwgcBxvUHmEKda2b5In
14,3ZQYhvXr4SXcmiWqmEnRS0,Lover of the Light,Mumford & Sons,Babel (Deluxe Version),currently_listening,107.00,135.00,69.00,30.00,36.00,10B,1,2026-07-14T03:51:14.506Z,https://open.spotify.com/track/3ZQYhvXr4SXcmiWqmEnRS0
15,7w57O4o0xCTn9YpKuaPZDd,The Great Beyond,R.E.M.,In Time: The Best Of R.E.M. 1988-2003,currently_listening,110.00,126.00,75.00,33.00,18.00,6B,1,2026-08-29T04:59:10.453Z,https://open.spotify.com/track/7w57O4o0xCTn9YpKuaPZDd
16,4Mqs0h95KAeNiGp7u4udlt,Love Reign O'er Me,The Who,Quadrophenia (Super Deluxe Edition),currently_listening,116.00,124.00,72.00,30.00,22.00,3B,1,2026-07-14T04:02:11.207Z,https://open.spotify.com/track/4Mqs0h95KAeNiGp7u4udlt
17,63CHa6rmamv9OsehkRD8oz,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,The Singles (Expanded),currently_listening,116.00,119.00,50.00,58.00,11.00,3B,1,2026-07-14T04:06:50.005Z,https://open.spotify.com/track/63CHa6rmamv9OsehkRD8oz
18,3TO7bbrUKrOSPGRTB5MeCz,Time,Pink Floyd,The Dark Side of the Moon,currently_listening,120.00,120.00,48.00,36.00,36.00,11B,2,2026-07-20T02:24:59.887Z,https://open.spotify.com/track/3TO7bbrUKrOSPGRTB5MeCz
19,52DudaVZObvmBgEX6IObHX,No Complaints,Noah Kahan,Stick Season (We'll All Be Here Forever),currently_listening,120.00,122.00,21.00,69.00,32.00,3B,1,2026-07-14T03:35:21.687Z,https://open.spotify.com/track/52DudaVZObvmBgEX6IObHX
20,07UFnnK3uPIuKv5Rs9TmXl,Orange Juice,Noah Kahan,Stick Season,currently_listening,120.00,125.00,38.00,66.00,21.00,11B,1,2026-07-14T03:53:45.993Z,https://open.spotify.com/track/07UFnnK3uPIuKv5Rs9TmXl
21,7tMF8Anyf7oIqQZSxE17do,Everybody Scream,Florence + The Machine,Everybody Scream,currently_listening,120.00,136.00,70.00,56.00,10.00,10A,1,2026-07-20T02:25:00.239Z,https://open.spotify.com/track/7tMF8Anyf7oIqQZSxE17do
22,3qiyyUfYe7CRYLucrPmulD,Baba O'Riley,The Who,Who's Next (Deluxe Edition),currently_listening,117.00,136.00,72.00,49.00,15.00,7B,1,2026-07-14T04:01:36.454Z,https://open.spotify.com/track/3qiyyUfYe7CRYLucrPmulD
23,2Guz1b911CbpG8L92cnglI,Your Guardian Angel,The Red Jumpsuit Apparatus,Don't You Fake It,currently_listening,113.00,115.00,48.00,29.00,38.00,7B,1,2026-07-20T02:25:00.078Z,https://open.spotify.com/track/2Guz1b911CbpG8L92cnglI
24,69QHm3pustz01CJRwdo20z,Hells Bells,AC/DC,Back In Black,currently_listening,107.00,156.00,87.00,39.00,30.00,9A,2,2026-07-20T02:24:59.890Z,https://open.spotify.com/track/69QHm3pustz01CJRwdo20z
25,2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,Meteora,currently_listening,110.00,157.00,87.00,49.00,21.00,11A,1,2026-07-20T02:25:00.074Z,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h
26,6jlqDfX8TQNxcaAz5oxYJA,Shattered (Turn The Car Around),O.A.R.,All Sides (Deluxe Edition),currently_listening,106.00,181.00,78.00,57.00,46.00,1B,1,2026-07-20T02:25:00.093Z,https://open.spotify.com/track/6jlqDfX8TQNxcaAz5oxYJA
27,60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,Hybrid Theory (Bonus Edition),currently_listening,105.00,182.00,86.00,56.00,40.00,2A,1,2026-07-20T02:25:00.090Z,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
28,3KhF2YiNpJvGpfiCW45R6D,Runnin' with the Devil - 2015 Remaster,Van Halen,Van Halen (Remastered),currently_listening,96.00,179.00,90.00,47.00,42.00,1A,1,2026-07-14T03:01:50.669Z,https://open.spotify.com/track/3KhF2YiNpJvGpfiCW45R6D
29,5jGxeAkNbep75x8JLeb52H,Upside Down & Inside Out,OK Go,Hungry Ghosts,currently_listening,93.00,192.00,82.00,56.00,54.00,8B,1,2026-07-14T03:38:49.878Z,https://open.spotify.com/track/5jGxeAkNbep75x8JLeb52H
