rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
1,4KAs4IcxluXDFGuV4XCEJa,Doing Good,Milky Chance,Blossom (Deluxe),currently_listening,98.00,217.00,73.00,71.00,73.00,8A,1,2026-09-14T08:09:45.787Z,https://open.spotify.com/track/4KAs4IcxluXDFGuV4XCEJa
2,1LPGwuFgIzbJoShfDdw7MY,Youth,Glass Animals,How To Be A Human Being,currently_listening,96.00,216.00,72.00,65.00,79.00,8A,1,2026-09-14T08:09:45.761Z,https://open.spotify.com/track/1LPGwuFgIzbJoShfDdw7MY
3,4XfI7M5gLwEY84gYiH4RDD,Devil's Advocate,The Neighbourhood,Chip Chrome & The Mono-Tones,currently_listening,98.00,220.00,68.00,66.00,86.00,10A,1,2026-09-14T08:09:45.744Z,https://open.spotify.com/track/4XfI7M5gLwEY84gYiH4RDD
4,3E6FFDeNJvxskxS045jisy,Guillotine,"Mansionair,NoMBe","Happiness, Guaranteed",currently_listening,102.00,218.00,65.00,69.00,84.00,1B,1,2026-09-14T08:09:45.785Z,https://open.spotify.com/track/3E6FFDeNJvxskxS045jisy
5,2tLLgIhHr3AFv0etCbjth2,Party,Daughter,Stereo Mind Game,currently_listening,100.00,211.00,60.00,74.00,77.00,4B,1,2026-09-14T08:09:45.752Z,https://open.spotify.com/track/2tLLgIhHr3AFv0etCbjth2
6,0bx6v84HtmEYFRBAOvDTgk,Your Love (Déjà Vu),Glass Animals,Dreamland,currently_listening,108.00,212.00,66.00,85.00,61.00,9B,1,2026-09-14T08:09:45.764Z,https://open.spotify.com/track/0bx6v84HtmEYFRBAOvDTgk
7,5d3QY0Kq63rwQqPDe5usTs,BedHead,Balu Brigada,BedHead,currently_listening,111.00,203.00,87.00,50.00,66.00,4B,1,2026-09-14T08:09:45.792Z,https://open.spotify.com/track/5d3QY0Kq63rwQqPDe5usTs
8,6acDlNeA06MCVCzsTVGr9V,Cocoon,Milky Chance,Blossom (Deluxe),currently_listening,114.00,220.00,66.00,74.00,80.00,6B,1,2026-09-14T08:09:45.787Z,https://open.spotify.com/track/6acDlNeA06MCVCzsTVGr9V
9,20TOJbuP4XyGBEFbwB8Vbm,Beaches In Tennessee,Cage The Elephant,Beaches In Tennessee,currently_listening,114.00,221.00,91.00,68.00,62.00,9A,1,2026-09-14T08:09:45.796Z,https://open.spotify.com/track/20TOJbuP4XyGBEFbwB8Vbm
10,2SGyf0hCuB81F85cHXuRjl,So Cold,Balu Brigada,Portal,currently_listening,111.00,222.00,77.00,66.00,79.00,3A,1,2026-09-14T08:09:45.796Z,https://open.spotify.com/track/2SGyf0hCuB81F85cHXuRjl
11,2v4QDxWYnWApZZhU0D62yW,Tape Song,The Kills,Midnight Boom,currently_listening,116.00,225.00,53.00,98.00,74.00,11B,1,2026-09-14T08:09:45.780Z,https://open.spotify.com/track/2v4QDxWYnWApZZhU0D62yW
12,3vmE845FU7PdYh4tuoWUU2,Blossom,Milky Chance,Blossom (Deluxe),currently_listening,120.00,228.00,68.00,75.00,85.00,12B,1,2026-09-14T08:09:45.787Z,https://open.spotify.com/track/3vmE845FU7PdYh4tuoWUU2
13,5yc59J3MR3tVDPTOgwgRI5,Soul Meets Body,Death Cab for Cutie,Plans,currently_listening,128.00,218.00,85.00,62.00,71.00,7A,1,2026-09-14T08:09:45.798Z,https://open.spotify.com/track/5yc59J3MR3tVDPTOgwgRI5
14,6X3dsWYaXWhU5zdGj0p21G,Intrusive Thoughts,Bear Hands,The Key to What,currently_listening,130.00,221.00,74.00,75.00,72.00,7B,1,2026-09-14T08:09:45.712Z,https://open.spotify.com/track/6X3dsWYaXWhU5zdGj0p21G
15,4E3DhWlhgxDUCUIGeLIRV6,Floor It,Bear Hands,The Key to What,currently_listening,132.00,227.00,72.00,76.00,79.00,4B,1,2026-09-14T08:09:45.711Z,https://open.spotify.com/track/4E3DhWlhgxDUCUIGeLIRV6
16,6QeIxGSHZPrHZxJOgYct9V,Fall Over,BANKS,Goddess (Deluxe),currently_listening,130.00,214.00,86.00,65.00,63.00,3A,1,2026-09-14T08:09:45.748Z,https://open.spotify.com/track/6QeIxGSHZPrHZxJOgYct9V
17,0babKgXwpYCxbmgTc2Ikrh,The Way She Looks,Two Feet,The Way She Looks,currently_listening,135.00,212.00,90.00,54.00,68.00,11A,1,2026-09-14T08:09:45.795Z,https://open.spotify.com/track/0babKgXwpYCxbmgTc2Ikrh
18,6kzFnJKZz3Yo9krG0Tqhd4,Zombie,The Neighbourhood,(((((ultraSOUND)))))+,currently_listening,138.00,208.00,88.00,62.00,58.00,7B,1,2026-09-14T08:09:45.745Z,https://open.spotify.com/track/6kzFnJKZz3Yo9krG0Tqhd4
19,5lmX9ai11jjsabltxj32kb,Permission Slip,Mainland,Permission Slip,currently_listening,150.00,222.00,91.00,49.00,82.00,11B,1,2026-09-14T08:09:45.784Z,https://open.spotify.com/track/5lmX9ai11jjsabltxj32kb
20,5sJpc4WtLKEVy5PPrFWnc0,Not Like That Anymore,Lola Young,I’m Only F**king Myself,currently_listening,135.00,255.00,83.00,76.00,96.00,4B,1,2026-09-14T08:09:45.791Z,https://open.spotify.com/track/5sJpc4WtLKEVy5PPrFWnc0
21,0RtXNY1EREFz5sO94TIHM9,Troubled Man,Milky Chance,Trip Tape II,currently_listening,124.00,250.00,65.00,96.00,89.00,2B,1,2026-09-14T08:09:45.788Z,https://open.spotify.com/track/0RtXNY1EREFz5sO94TIHM9
22,6aBmVhShJV8rY9YAh4xxo6,Shadow On The Sea,CHAMPS,The Hard Interchange,currently_listening,110.00,245.00,81.00,83.00,81.00,9A,1,2026-09-14T08:09:45.703Z,https://open.spotify.com/track/6aBmVhShJV8rY9YAh4xxo6
23,2CxUw9KnY5VHugLbBZiCAF,I'm Not Really Here,X Ambassadors,Townies,currently_listening,109.00,237.00,83.00,71.00,83.00,11B,1,2026-09-14T08:09:45.742Z,https://open.spotify.com/track/2CxUw9KnY5VHugLbBZiCAF
24,6bON0csSf7G4LDsUrBwQ54,Dirty Love,Mt. Joy,Mt. Joy,currently_listening,125.00,187.00,44.00,77.00,66.00,4A,1,2026-09-14T08:09:45.794Z,https://open.spotify.com/track/6bON0csSf7G4LDsUrBwQ54
25,7pTFB8hCQ6TdXojDKPh67O,Problems,Matt Maeson,Never Had to Leave,currently_listening,126.00,187.00,65.00,63.00,59.00,6B,1,2026-09-14T08:09:45.725Z,https://open.spotify.com/track/7pTFB8hCQ6TdXojDKPh67O
26,5B4bDsnAtPF1gb30IFQhgw,You Again,Jonah Kagen,Sunflowers and Leather,currently_listening,120.00,170.00,64.00,55.00,51.00,3B,1,2026-09-14T08:09:45.729Z,https://open.spotify.com/track/5B4bDsnAtPF1gb30IFQhgw
