rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
17,0uQxV7ysuBPhbfUkW1WOCp,First Class,Rainbow Kitten Surprise,Seven + Mary,currently_listening,90.00,111.00,34.00,55.00,22.00,3B,1,2026-09-14T08:09:45.754Z,https://open.spotify.com/track/0uQxV7ysuBPhbfUkW1WOCp
18,15y44uyGiDqQWLlhc1Rj9l,Together,The xx,Fiction EP,currently_listening,96.00,105.00,32.00,61.00,12.00,12A,1,2026-09-14T08:09:45.778Z,https://open.spotify.com/track/15y44uyGiDqQWLlhc1Rj9l
19,3epaLFj2ClmXnvcuxHsih5,Cry Baby,Matt Maeson,Never Had to Leave,currently_listening,100.00,118.00,46.00,52.00,20.00,9B,1,2026-09-14T08:09:45.722Z,https://open.spotify.com/track/3epaLFj2ClmXnvcuxHsih5
20,6fc51JZVE0Yijdi6RuoLFv,Painkillers,Rainbow Kitten Surprise,"How to: Friend, Love, Freefall",currently_listening,115.00,124.00,41.00,75.00,8.00,9B,1,2026-09-14T08:09:45.756Z,https://open.spotify.com/track/6fc51JZVE0Yijdi6RuoLFv
21,6NDt5z8GKIHub37hBQ4x18,Tearing Me Up,Bob Moses,Days Gone By,currently_listening,115.00,127.00,40.00,71.00,16.00,8B,1,2026-09-14T08:09:45.712Z,https://open.spotify.com/track/6NDt5z8GKIHub37hBQ4x18
22,5I7zhiRLOa8VqBwyuVtfJW,Everybody Scream,Florence + The Machine,Everybody Scream,currently_listening,120.00,136.00,70.00,56.00,10.00,10A,1,2026-09-14T08:09:45.794Z,https://open.spotify.com/track/5I7zhiRLOa8VqBwyuVtfJW
23,59yTEzjOYeugvF9WKAvONs,Easier,Mansionair,Shadowboxer,currently_listening,117.00,114.00,48.00,45.00,21.00,2B,1,2026-09-14T08:09:45.785Z,https://open.spotify.com/track/59yTEzjOYeugvF9WKAvONs
24,29kJ0JenZ8QsEzw12RYIdc,Mr. Rattlebone,Matt Maeson,The Hearse,currently_listening,82.00,119.00,40.00,54.00,25.00,9B,1,2026-09-14T08:09:45.760Z,https://open.spotify.com/track/29kJ0JenZ8QsEzw12RYIdc
25,1u2CN23PR0T2BHfXRNHwnM,Alcatraz,Oliver Riot,Hallucinate,currently_listening,80.00,116.00,45.00,59.00,12.00,9A,1,2026-09-14T08:09:45.814Z,https://open.spotify.com/track/1u2CN23PR0T2BHfXRNHwnM
26,5hljqZrl0h7RcIhUnOPuve,Sculptures Of Anything Goes,Arctic Monkeys,The Car,currently_listening,72.00,116.00,31.00,59.00,26.00,9A,1,2026-09-14T08:09:45.776Z,https://open.spotify.com/track/5hljqZrl0h7RcIhUnOPuve
27,48sc7vBJeNoCEQhxO3zYKA,Too Late To Say Goodbye,Cage The Elephant,Tell Me I'm Pretty,currently_listening,68.00,114.00,55.00,48.00,11.00,9A,1,2026-09-14T08:09:45.815Z,https://open.spotify.com/track/48sc7vBJeNoCEQhxO3zYKA
28,4WNV9WYHtYvEnFxTbWuOuV,The Suburbs,Mr Little Jeans,Pocketknife (10th Anniversary Edition),currently_listening,70.00,142.00,44.00,49.00,49.00,10B,1,2026-09-14T08:09:45.817Z,https://open.spotify.com/track/4WNV9WYHtYvEnFxTbWuOuV
29,56cbfdfhxP3wfUmdjeD6jY,Halfway To Whole,Matt Maeson,A Quiet and Harmless Living,currently_listening,79.00,76.00,27.00,32.00,17.00,11B,1,2026-09-14T08:09:45.753Z,https://open.spotify.com/track/56cbfdfhxP3wfUmdjeD6jY
