rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
1,3NDPcoeno6oasqi6Hs75Ax,Alphabet Boy,Melanie Martinez,Cry Baby (Deluxe Edition),currently_listening,155.00,202.00,85.00,65.00,52.00,8B,1,2026-09-14T08:09:45.792Z,https://open.spotify.com/track/3NDPcoeno6oasqi6Hs75Ax
2,63zYClo1oRGdZpiunFgv9Z,Gone For Days,Lee DeWyze,Gone For Days,currently_listening,154.00,199.00,85.00,57.00,57.00,11B,1,2026-09-14T08:09:45.793Z,https://open.spotify.com/track/63zYClo1oRGdZpiunFgv9Z
3,2Y2nvGDYoKXihBx5KBIugX,Cut Deep,Matt Maeson,Never Had to Leave,currently_listening,160.00,201.00,83.00,58.00,60.00,9A,1,2026-09-14T08:09:45.720Z,https://open.spotify.com/track/2Y2nvGDYoKXihBx5KBIugX
4,37adYGaYaAWTGhBaOzX4Fh,Take A Slice,Glass Animals,How To Be A Human Being,currently_listening,152.00,191.00,66.00,62.00,63.00,11B,1,2026-09-14T08:09:45.762Z,https://open.spotify.com/track/37adYGaYaAWTGhBaOzX4Fh
5,58gVmfPYnafwxolIaPPqDo,A Light That Waits,The Fray,A Light That Waits,currently_listening,146.00,190.00,83.00,57.00,50.00,10A,1,2026-09-14T08:09:45.775Z,https://open.spotify.com/track/58gVmfPYnafwxolIaPPqDo
6,5l8ylBEHHYL62w5HfjB3JF,Dang,Rainbow Kitten Surprise,bones,currently_listening,148.00,181.00,94.00,55.00,32.00,12B,1,2026-09-14T08:09:45.716Z,https://open.spotify.com/track/5l8ylBEHHYL62w5HfjB3JF
7,3VD30P9pXZq2usG4tSdjBa,All the Noise,Spacey Jane,If That Makes Sense,currently_listening,153.00,183.00,90.00,51.00,42.00,8B,1,2026-09-14T08:09:45.799Z,https://open.spotify.com/track/3VD30P9pXZq2usG4tSdjBa
8,4pr2A1vgqaGJ1yj6hFr3aE,13,Allan Rayman,Roadhouse 01,currently_listening,156.00,178.00,53.00,62.00,63.00,8B,1,2026-09-14T08:09:45.747Z,https://open.spotify.com/track/4pr2A1vgqaGJ1yj6hFr3aE
9,0FaTDETtzCRxYIf3noMnsF,Dandelion,Daughter,Stereo Mind Game,currently_listening,158.00,178.00,63.00,55.00,60.00,10A,1,2026-09-14T08:09:45.752Z,https://open.spotify.com/track/0FaTDETtzCRxYIf3noMnsF
10,1NawFSKWvqroK6KbHavP7A,Wilder Mind,Mumford & Sons,Wilder Mind (Deluxe),currently_listening,158.00,182.00,69.00,52.00,61.00,8A,1,2026-09-14T08:09:45.740Z,https://open.spotify.com/track/1NawFSKWvqroK6KbHavP7A
11,2XTFxS6tjPzRslHheCtAJf,SUGAR,Elba Rose,SUGAR,currently_listening,164.00,171.00,54.00,70.00,47.00,4A,1,2026-09-14T08:09:45.773Z,https://open.spotify.com/track/2XTFxS6tjPzRslHheCtAJf
12,6eMeqiSoQYtM8u3vvfth21,Stuck with Me,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,currently_listening,166.00,169.00,72.00,54.00,43.00,8A,1,2026-09-14T08:09:45.801Z,https://open.spotify.com/track/6eMeqiSoQYtM8u3vvfth21
13,50kY9njISacBSyPLyR8cwk,Tropics,Rainbow Kitten Surprise,bones,currently_listening,169.00,170.00,73.00,51.00,46.00,4B,1,2026-09-14T08:09:45.718Z,https://open.spotify.com/track/50kY9njISacBSyPLyR8cwk
